CODIGO MUNICIPIO;LATITUDE;LONGITUDE;;;;;CÓDIGO MUNICÍPIO;UF;NOME MUNICIPIO;LAT;LONG
421290;-26.84;-52.99;;;;;421315;SC;Planalto Alegre;-27.06;-52.86
421300;-27.05;-51.23;;;;;421320;SC;Pomerode;-26.74;-49.17
421310;-27.42;-51.77;;;;;421330;SC;Ponte Alta;-27.48;-50.38
421315;-27.06;-52.86;;;;;421335;SC;Ponte Alta do Norte;-27.15;-50.46
421320;-26.74;-49.17;;;;;421340;SC;Ponte Serrada;-26.87;-52.01
421330;-27.48;-50.38;;;;;421350;SC;Porto Belo;-27.15;-48.55
421335;-27.15;-50.46;;;;;421360;SC;Porto União;-26.23;-51.07
421340;-26.87;-52.01;;;;;421370;SC;Pouso Redondo;-27.25;-49.93
421350;-27.15;-48.55;;;;;421380;SC;Praia Grande;-29.19;-49.95
421360;-26.23;-51.07;;;;;421390;SC;Presidente Castello Branco;-27.22;-51.8
421370;-27.25;-49.93;;;;;421400;SC;Presidente Getúlio;-27.05;-49.62
421380;-29.19;-49.95;;;;;421410;SC;Presidente Nereu;-27.27;-49.38
421390;-27.22;-51.8;;;;;421415;SC;Princesa;-26.44;-53.59
421400;-27.05;-49.62;;;;;421420;SC;Quilombo;-26.72;-52.72
421410;-27.27;-49.38;;;;;421430;SC;Rancho Queimado;-27.67;-49.02
421415;-26.44;-53.59;;;;;421440;SC;Rio das Antas;-26.89;-51.07
421420;-26.72;-52.72;;;;;421450;SC;Rio do Campo;-26.94;-50.14
421430;-27.67;-49.02;;;;;421460;SC;Rio do Oeste;-27.19;-49.79
421440;-26.89;-51.07;;;;;421470;SC;Rio dos Cedros;-26.73;-49.27
421450;-26.94;-50.14;;;;;421480;SC;Rio do Sul;-27.21;-49.64
421460;-27.19;-49.79;;;;;421490;SC;Rio Fortuna;-28.13;-49.1
421470;-26.73;-49.27;;;;;421500;SC;Rio Negrinho;-26.25;-49.51
421480;-27.21;-49.64;;;;;421505;SC;Rio Rufino;-27.86;-49.77
421490;-28.13;-49.1;;;;;421507;SC;Riqueza;-27.06;-53.32
421500;-26.25;-49.51;;;;;421510;SC;Rodeio;-26.92;-49.36
421505;-27.86;-49.77;;;;;421520;SC;Romelândia;-26.67;-53.31
421507;-27.06;-53.32;;;;;421530;SC;Salete;-26.97;-50
421510;-26.92;-49.36;;;;;421535;SC;Saltinho;-26.6;-53.05
421520;-26.67;-53.31;;;;;421540;SC;Salto Veloso;-26.9;-51.4
421530;-26.97;-50;;;;;421545;SC;Sangão;-28.63;-49.12
421535;-26.6;-53.05;;;;;421550;SC;Santa Cecília;-26.96;-50.42
421540;-26.9;-51.4;;;;;421555;SC;Santa Helena;-26.93;-53.61
421545;-28.63;-49.12;;;;;421560;SC;Santa Rosa de Lima;-28.03;-49.12
421550;-26.96;-50.42;;;;;421565;SC;Santa Rosa do Sul;-29.13;-49.7
421555;-26.93;-53.61;;;;;421567;SC;Santa Terezinha;-26.77;-50
421560;-28.03;-49.12;;;;;421568;SC;Santa Terezinha do Progresso;-26.61;-53.2
421565;-29.13;-49.7;;;;;421569;SC;Santiago do Sul;-26.63;-52.68
421567;-26.77;-50;;;;;421570;SC;Santo Amaro da Imperatriz;-27.68;-48.77
421568;-26.61;-53.2;;;;;421575;SC;São Bernardino;-26.47;-52.96
421569;-26.63;-52.68;;;;;421580;SC;São Bento do Sul;-26.25;-49.37
421570;-27.68;-48.77;;;;;421590;SC;São Bonifácio;-27.9;-48.92
421575;-26.47;-52.96;;;;;421600;SC;São Carlos;-27.07;-53
421580;-26.25;-49.37;;;;;421605;SC;São Cristovão do Sul;-27.26;-50.44
421590;-27.9;-48.92;;;;;421610;SC;São Domingos;-26.55;-52.53
421600;-27.07;-53;;;;;421620;SC;São Francisco do Sul;-26.24;-48.63
421605;-27.26;-50.44;;;;;421625;SC;São João do Oeste;-27.09;-53.59
421610;-26.55;-52.53;;;;;421630;SC;São João Batista;-27.27;-48.84
421620;-26.24;-48.63;;;;;421635;SC;São João do Itaperiú;-26.61;-48.76
421625;-27.09;-53.59;;;;;421640;SC;São João do Sul;-29.22;-49.81
421630;-27.27;-48.84;;;;;421650;SC;São Joaquim;-28.29;-49.93
421635;-26.61;-48.76;;;;;421660;SC;São José;-27.61;-48.62
421640;-29.22;-49.81;;;;;421670;SC;São José do Cedro;-26.45;-53.49
421650;-28.29;-49.93;;;;;421680;SC;São José do Cerrito;-27.66;-50.58
421660;-27.61;-48.62;;;;;421690;SC;São Lourenço do Oeste;-26.35;-52.85
421670;-26.45;-53.49;;;;;421700;SC;São Ludgero;-28.32;-49.17
421680;-27.66;-50.58;;;;;421710;SC;São Martinho;-28.16;-48.97
421690;-26.35;-52.85;;;;;421715;SC;São Miguel da Boa Vista;-26.69;-53.25
421700;-28.32;-49.17;;;;;421720;SC;São Miguel do Oeste;-26.72;-53.51
421710;-28.16;-48.97;;;;;421725;SC;São Pedro de Alcântara;-27.56;-48.8
421715;-26.69;-53.25;;;;;421730;SC;Saudades;-26.92;-53
421720;-26.72;-53.51;;;;;421740;SC;Schroeder;-26.41;-49.07
421725;-27.56;-48.8;;;;;421750;SC;Seara;-27.14;-52.31
421730;-26.92;-53;;;;;421755;SC;Serra Alta;-26.72;-53.04
421740;-26.41;-49.07;;;;;421760;SC;Siderópolis;-28.59;-49.42
421750;-27.14;-52.31;;;;;421770;SC;Sombrio;-29.1;-49.62
421755;-26.72;-53.04;;;;;421775;SC;Sul Brasil;-26.73;-52.96
421760;-28.59;-49.42;;;;;421780;SC;Taió;-27.11;-49.99
421770;-29.1;-49.62;;;;;421790;SC;Tangará;-27.1;-51.24
421775;-26.73;-52.96;;;;;421795;SC;Tigrinhos;-26.68;-53.15
421780;-27.11;-49.99;;;;;421800;SC;Tijucas;-27.24;-48.63
421790;-27.1;-51.24;;;;;421810;SC;Timbé do Sul;-28.82;-49.84
421795;-26.68;-53.15;;;;;421820;SC;Timbó;-26.82;-49.27
421800;-27.24;-48.63;;;;;421825;SC;Timbó Grande;-26.61;-50.67
421810;-28.82;-49.84;;;;;421830;SC;Três Barras;-26.1;-50.32
421820;-26.82;-49.27;;;;;421835;SC;Treviso;-28.51;-49.45
421825;-26.61;-50.67;;;;;421840;SC;Treze de Maio;-28.55;-49.14
421830;-26.1;-50.32;;;;;421850;SC;Treze Tílias;-27;-51.4
421835;-28.51;-49.45;;;;;421860;SC;Trombudo Central;-27.29;-49.79
421840;-28.55;-49.14;;;;;421870;SC;Tubarão;-28.46;-49
421850;-27;-51.4;;;;;421875;SC;Tunápolis;-26.96;-53.63
421860;-27.29;-49.79;;;;;421880;SC;Turvo;-28.92;-49.67
421870;-28.46;-49;;;;;421885;SC;União do Oeste;-26.76;-52.85
421875;-26.96;-53.63;;;;;421890;SC;Urubici;-28.01;-49.59
421880;-28.92;-49.67;;;;;421895;SC;Urupema;-27.95;-49.87
421885;-26.76;-52.85;;;;;421900;SC;Urussanga;-28.51;-49.32
421890;-28.01;-49.59;;;;;421910;SC;Vargeão;-26.86;-52.15
421895;-27.95;-49.87;;;;;421915;SC;Vargem;-27.48;-50.97
421900;-28.51;-49.32;;;;;421917;SC;Vargem Bonita;-27;-51.74
421910;-26.86;-52.15;;;;;421920;SC;Vidal Ramos;-27.39;-49.35
421915;-27.48;-50.97;;;;;421930;SC;Videira;-27;-51.15
421917;-27;-51.74;;;;;421935;SC;Vitor Meireles;-26.88;-49.83
421920;-27.39;-49.35;;;;;421940;SC;Witmarsum;-26.92;-49.79
421930;-27;-51.15;;;;;421950;SC;Xanxerê;-26.87;-52.4
421935;-26.88;-49.83;;;;;421960;SC;Xavantina;-27.06;-52.34
421940;-26.92;-49.79;;;;;421970;SC;Xaxim;-26.96;-52.53
421950;-26.87;-52.4;;;;;421985;SC;Zortéa;-27.45;-51.55
421960;-27.06;-52.34;;;;;430003;RS;Aceguá;-31.86;-54.16
421970;-26.96;-52.53;;;;;430005;RS;Água Santa;-28.17;-52.03
421985;-27.45;-51.55;;;;;430010;RS;Agudo;-29.64;-53.24
422000;-28.8;-49.24;;;;;430020;RS;Ajuricaba;-28.23;-53.77
430003;-31.86;-54.16;;;;;430030;RS;Alecrim;-27.65;-54.76
430005;-28.17;-52.03;;;;;430040;RS;Alegrete;-29.78;-55.79
430010;-29.64;-53.24;;;;;430045;RS;Alegria;-27.82;-54.05
430020;-28.23;-53.77;;;;;430047;RS;Almirante Tamandaré do Sul;-28.11;-52.9
430030;-27.65;-54.76;;;;;430050;RS;Alpestre;-27.24;-53.03
430040;-29.78;-55.79;;;;;430055;RS;Alto Alegre;-28.77;-52.99
430045;-27.82;-54.05;;;;;430057;RS;Alto Feliz;-29.39;-51.31
430047;-28.11;-52.9;;;;;430060;RS;Alvorada;-29.98;-51.08
430050;-27.24;-53.03;;;;;430063;RS;Amaral Ferrador;-30.87;-52.25
430055;-28.77;-52.99;;;;;430064;RS;Ametista do Sul;-27.36;-53.18
430057;-29.39;-51.31;;;;;430066;RS;André da Rocha;-28.63;-51.57
430060;-29.98;-51.08;;;;;430070;RS;Anta Gorda;-28.96;-52
430063;-30.87;-52.25;;;;;430080;RS;Antônio Prado;-28.85;-51.28
430064;-27.36;-53.18;;;;;430085;RS;Arambaré;-30.91;-51.49
430066;-28.63;-51.57;;;;;430087;RS;Araricá;-29.61;-50.92
430070;-28.96;-52;;;;;430090;RS;Aratiba;-27.39;-52.29
430080;-28.85;-51.28;;;;;430100;RS;Arroio do Meio;-29.4;-51.94
430085;-30.91;-51.49;;;;;430105;RS;Arroio do Sal;-29.55;-49.88
430087;-29.61;-50.92;;;;;430107;RS;Arroio do Padre;-31.44;-52.42
430090;-27.39;-52.29;;;;;430110;RS;Arroio dos Ratos;-30.07;-51.72
430100;-29.4;-51.94;;;;;430120;RS;Arroio do Tigre;-29.33;-53.09
430105;-29.55;-49.88;;;;;430130;RS;Arroio Grande;-32.23;-53.08
430107;-31.44;-52.42;;;;;430140;RS;Arvorezinha;-28.87;-52.17
430110;-30.07;-51.72;;;;;430150;RS;Augusto Pestana;-28.51;-53.99
430120;-29.33;-53.09;;;;;430155;RS;Áurea;-27.69;-52.04
430130;-32.23;-53.08;;;;;430160;RS;Bagé;-31.33;-54.1
430140;-28.87;-52.17;;;;;430163;RS;Balneário Pinhal;-30.24;-50.23
430150;-28.51;-53.99;;;;;430165;RS;Barão;-29.37;-51.49
430155;-27.69;-52.04;;;;;430170;RS;Barão de Cotegipe;-27.62;-52.38
430160;-31.33;-54.1;;;;;430175;RS;Barão do Triunfo;-30.38;-51.73
430163;-30.24;-50.23;;;;;430180;RS;Barracão;-27.67;-51.46
430165;-29.37;-51.49;;;;;430185;RS;Barra do Guarita;-27.19;-53.7
430170;-27.62;-52.38;;;;;430187;RS;Barra do Quaraí;-30.2;-57.55
430175;-30.38;-51.73;;;;;430190;RS;Barra do Ribeiro;-30.29;-51.3
430180;-27.67;-51.46;;;;;430192;RS;Barra do Rio Azul;-27.4;-52.4
430185;-27.19;-53.7;;;;;430195;RS;Barra Funda;-27.92;-53.03
430187;-30.2;-57.55;;;;;430200;RS;Barros Cassal;-29.09;-52.58
430190;-30.29;-51.3;;;;;430205;RS;Benjamin Constant do Sul;-27.51;-52.59
430192;-27.4;-52.4;;;;;430210;RS;Bento Gonçalves;-29.17;-51.51
430195;-27.92;-53.03;;;;;430215;RS;Boa Vista das Missões;-27.66;-53.31
430200;-29.09;-52.58;;;;;430220;RS;Boa Vista do Buricá;-27.66;-54.11
430205;-27.51;-52.59;;;;;430222;RS;Boa Vista do Cadeado;-28.6;-53.81
430210;-29.17;-51.51;;;;;430223;RS;Boa Vista do Incra;-28.81;-53.38
430215;-27.66;-53.31;;;;;430225;RS;Boa Vista do Sul;-29.35;-51.67
430220;-27.66;-54.11;;;;;430258;RS;Bozano;-28.36;-53.77
430222;-28.6;-53.81;;;;;430230;RS;Bom Jesus;-28.66;-50.41
430223;-28.81;-53.38;;;;;430235;RS;Bom Princípio;-29.48;-51.35
430225;-29.35;-51.67;;;;;430237;RS;Bom Progresso;-27.54;-53.86
430230;-28.66;-50.41;;;;;430240;RS;Bom Retiro do Sul;-29.6;-51.94
430235;-29.48;-51.35;;;;;430245;RS;Boqueirão do Leão;-29.3;-52.42
430237;-27.54;-53.86;;;;;430250;RS;Bossoroca;-28.72;-54.9
430240;-29.6;-51.94;;;;;430260;RS;Braga;-27.61;-53.73
430245;-29.3;-52.42;;;;;430265;RS;Brochier;-29.55;-51.59
430250;-28.72;-54.9;;;;;430270;RS;Butiá;-30.12;-51.96
430258;-28.36;-53.77;;;;;430280;RS;Caçapava do Sul;-30.51;-53.49
430260;-27.61;-53.73;;;;;430290;RS;Cacequi;-29.88;-54.82
430265;-29.55;-51.59;;;;;430300;RS;Cachoeira do Sul;-30.03;-52.89
430270;-30.12;-51.96;;;;;430310;RS;Cachoeirinha;-29.95;-51.09
430280;-30.51;-53.49;;;;;430320;RS;Cacique Doble;-27.77;-51.65
430290;-29.88;-54.82;;;;;430330;RS;Caibaté;-28.28;-54.63
430300;-30.03;-52.89;;;;;430340;RS;Caiçara;-27.27;-53.43
430310;-29.95;-51.09;;;;;430350;RS;Camaquã;-30.85;-51.81
430320;-27.77;-51.65;;;;;430355;RS;Camargo;-28.58;-52.2
430330;-28.28;-54.63;;;;;430360;RS;Cambará do Sul;-29.04;-50.14
430340;-27.27;-53.43;;;;;430367;RS;Campestre da Serra;-28.79;-51.09
430350;-30.85;-51.81;;;;;430370;RS;Campina das Missões;-27.98;-54.83
430355;-28.58;-52.2;;;;;430380;RS;Campinas do Sul;-27.71;-52.62
430360;-29.04;-50.14;;;;;430390;RS;Campo Bom;-29.67;-51.05
430367;-28.79;-51.09;;;;;430400;RS;Campo Novo;-27.67;-53.8
430370;-27.98;-54.83;;;;;430410;RS;Campos Borges;-28.88;-52.99
430380;-27.71;-52.62;;;;;430420;RS;Candelária;-29.66;-52.78
430390;-29.67;-51.05;;;;;430430;RS;Cândido Godói;-27.95;-54.75
430400;-27.67;-53.8;;;;;430435;RS;Candiota;-31.55;-53.67
430410;-28.88;-52.99;;;;;430440;RS;Canela;-29.36;-50.81
430420;-29.66;-52.78;;;;;430450;RS;Canguçu;-31.39;-52.67
430430;-27.95;-54.75;;;;;430460;RS;Canoas;-29.91;-51.18
430435;-31.55;-53.67;;;;;430461;RS;Canudos do Vale;-29.32;-52.23
430440;-29.36;-50.81;;;;;430462;RS;Capão Bonito do Sul;-28.12;-51.39
430450;-31.39;-52.67;;;;;430463;RS;Capão da Canoa;-29.76;-50.02
430460;-29.91;-51.18;;;;;430465;RS;Capão do Cipó;-28.92;-54.69
430461;-29.32;-52.23;;;;;430466;RS;Capão do Leão;-31.76;-52.48
430462;-28.12;-51.39;;;;;430467;RS;Capivari do Sul;-30.14;-50.51
430463;-29.76;-50.02;;;;;430468;RS;Capela de Santana;-29.7;-51.32
430465;-28.92;-54.69;;;;;430469;RS;Capitão;-29.26;-51.98
430466;-31.76;-52.48;;;;;430470;RS;Carazinho;-28.28;-52.78
430467;-30.14;-50.51;;;;;430471;RS;Caraá;-29.79;-50.43
430468;-29.7;-51.32;;;;;430480;RS;Carlos Barbosa;-29.29;-51.5
430469;-29.26;-51.98;;;;;430485;RS;Carlos Gomes;-27.71;-51.91
430470;-28.28;-52.78;;;;;430490;RS;Casca;-28.56;-51.97
430471;-29.79;-50.43;;;;;430495;RS;Caseiros;-28.26;-51.68
430480;-29.29;-51.5;;;;;430500;RS;Catuípe;-28.25;-54.01
430485;-27.71;-51.91;;;;;430510;RS;Caxias do Sul;-29.16;-51.17
430490;-28.56;-51.97;;;;;430511;RS;Centenário;-27.76;-51.99
430495;-28.26;-51.68;;;;;430512;RS;Cerrito;-31.85;-52.81
430500;-28.25;-54.01;;;;;430513;RS;Cerro Branco;-29.65;-52.93
430510;-29.16;-51.17;;;;;430515;RS;Cerro Grande;-27.6;-53.16
430511;-27.76;-51.99;;;;;430517;RS;Cerro Grande do Sul;-30.59;-51.73
430512;-31.85;-52.81;;;;;430520;RS;Cerro Largo;-28.14;-54.73
430513;-29.65;-52.93;;;;;430530;RS;Chapada;-28.05;-53.06
430515;-27.6;-53.16;;;;;430535;RS;Charqueadas;-29.95;-51.62
430517;-30.59;-51.73;;;;;430537;RS;Charrua;-27.95;-52.01
430520;-28.14;-54.73;;;;;430540;RS;Chiapetta;-27.92;-53.94
430530;-28.05;-53.06;;;;;430543;RS;Chuí;-33.69;-53.45
430535;-29.95;-51.62;;;;;430544;RS;Chuvisca;-30.75;-51.97
430537;-27.95;-52.01;;;;;430545;RS;Cidreira;-30.16;-50.23
430540;-27.92;-53.94;;;;;430550;RS;Ciríaco;-28.34;-51.87
430543;-33.69;-53.45;;;;;430558;RS;Colinas;-29.38;-51.86
430544;-30.75;-51.97;;;;;430560;RS;Colorado;-28.52;-52.99
430545;-30.16;-50.23;;;;;430570;RS;Condor;-28.2;-53.48
430550;-28.34;-51.87;;;;;430580;RS;Constantina;-27.73;-52.99
430558;-29.38;-51.86;;;;;430583;RS;Coqueiro Baixo;-29.17;-52.09
430560;-28.52;-52.99;;;;;430585;RS;Coqueiros do Sul;-28.11;-52.78
430570;-28.2;-53.48;;;;;430587;RS;Coronel Barros;-28.38;-54.06
430580;-27.73;-52.99;;;;;430590;RS;Coronel Bicaco;-27.71;-53.7
430583;-29.17;-52.09;;;;;430593;RS;Coronel Pilar;-29.27;-51.68
430585;-28.11;-52.78;;;;;430595;RS;Cotiporã;-28.99;-51.69
430587;-28.38;-54.06;;;;;430597;RS;Coxilha;-28.12;-52.29
430590;-27.71;-53.7;;;;;430600;RS;Crissiumal;-27.5;-54.1
430593;-29.27;-51.68;;;;;430605;RS;Cristal;-31;-52.04
430595;-28.99;-51.69;;;;;430607;RS;Cristal do Sul;-27.45;-53.24
430597;-28.12;-52.29;;;;;430610;RS;Cruz Alta;-28.63;-53.6
430600;-27.5;-54.1;;;;;430613;RS;Cruzaltense;-27.66;-52.64
430605;-31;-52.04;;;;;430620;RS;Cruzeiro do Sul;-29.51;-51.98
430607;-27.45;-53.24;;;;;430630;RS;David Canabarro;-28.38;-51.84
430610;-28.63;-53.6;;;;;430632;RS;Derrubadas;-27.26;-53.86
430613;-27.66;-52.64;;;;;430635;RS;Dezesseis de Novembro;-28.21;-55.06
430620;-29.51;-51.98;;;;;430637;RS;Dilermando de Aguiar;-29.7;-54.2
430630;-28.38;-51.84;;;;;430640;RS;Dois Irmãos;-29.57;-51.08
430632;-27.26;-53.86;;;;;430642;RS;Dois Irmãos das Missões;-27.65;-53.53
430635;-28.21;-55.06;;;;;430645;RS;Dois Lajeados;-28.98;-51.83
430637;-29.7;-54.2;;;;;430650;RS;Dom Feliciano;-30.7;-52.1
430640;-29.57;-51.08;;;;;430655;RS;Dom Pedro de Alcântara;-29.36;-49.84
430642;-27.65;-53.53;;;;;430660;RS;Dom Pedrito;-30.98;-54.67
430645;-28.98;-51.83;;;;;430670;RS;Dona Francisca;-29.62;-53.35
430650;-30.7;-52.1;;;;;430673;RS;Doutor Maurício Cardoso;-27.5;-54.36
430655;-29.36;-49.84;;;;;430675;RS;Doutor Ricardo;-29.08;-51.99
430660;-30.98;-54.67;;;;;430676;RS;Eldorado do Sul;-30.08;-51.61
430670;-29.62;-53.35;;;;;430680;RS;Encantado;-29.23;-51.86
430673;-27.5;-54.36;;;;;430690;RS;Encruzilhada do Sul;-30.54;-52.52
430675;-29.08;-51.99;;;;;430692;RS;Engenho Velho;-27.7;-52.91
430676;-30.08;-51.61;;;;;430693;RS;Entre-Ijuís;-28.36;-54.26
430680;-29.23;-51.86;;;;;430695;RS;Entre Rios do Sul;-27.52;-52.73
430690;-30.54;-52.52;;;;;430697;RS;Erebango;-27.85;-52.3
430692;-27.7;-52.91;;;;;430700;RS;Erechim;-27.63;-52.27
430693;-28.36;-54.26;;;;;430705;RS;Ernestina;-28.49;-52.57
430695;-27.52;-52.73;;;;;430710;RS;Herval;-32.02;-53.39
430697;-27.85;-52.3;;;;;430720;RS;Erval Grande;-27.39;-52.57
430700;-27.63;-52.27;;;;;430730;RS;Erval Seco;-27.54;-53.5
430705;-28.49;-52.57;;;;;430740;RS;Esmeralda;-28.05;-51.18
430710;-32.02;-53.39;;;;;430745;RS;Esperança do Sul;-27.35;-53.99
430720;-27.39;-52.57;;;;;430750;RS;Espumoso;-28.72;-52.84
430730;-27.54;-53.5;;;;;430755;RS;Estação;-27.91;-52.25
430740;-28.05;-51.18;;;;;430760;RS;Estância Velha;-29.64;-51.17
430745;-27.35;-53.99;;;;;430770;RS;Esteio;-29.86;-51.17
430750;-28.72;-52.84;;;;;430780;RS;Estrela;-29.5;-51.96
430755;-27.91;-52.25;;;;;430781;RS;Estrela Velha;-29.17;-53.15
430760;-29.64;-51.17;;;;;430783;RS;Eugênio de Castro;-28.52;-54.14
430770;-29.86;-51.17;;;;;430786;RS;Fagundes Varela;-28.88;-51.69
430780;-29.5;-51.96;;;;;430790;RS;Farroupilha;-29.22;-51.34
430781;-29.17;-53.15;;;;;430800;RS;Faxinal do Soturno;-29.57;-53.44
430783;-28.52;-54.14;;;;;430805;RS;Faxinalzinho;-27.42;-52.67
430786;-28.88;-51.69;;;;;430807;RS;Fazenda Vilanova;-29.58;-51.82
430790;-29.22;-51.34;;;;;430810;RS;Feliz;-29.45;-51.3
430800;-29.57;-53.44;;;;;430820;RS;Flores da Cunha;-29.02;-51.18
430805;-27.42;-52.67;;;;;430825;RS;Floriano Peixoto;-27.86;-52.08
430807;-29.58;-51.82;;;;;430830;RS;Fontoura Xavier;-28.98;-52.34
430810;-29.45;-51.3;;;;;430840;RS;Formigueiro;-30;-53.49
430820;-29.02;-51.18;;;;;430843;RS;Forquetinha;-29.38;-52.09
430825;-27.86;-52.08;;;;;430845;RS;Fortaleza dos Valos;-28.79;-53.22
430830;-28.98;-52.34;;;;;430850;RS;Frederico Westphalen;-27.35;-53.39
430840;-30;-53.49;;;;;430860;RS;Garibaldi;-29.25;-51.53
430843;-29.38;-52.09;;;;;430865;RS;Garruchos;-28.18;-55.63
430845;-28.79;-53.22;;;;;430870;RS;Gaurama;-27.58;-52.09
430850;-27.35;-53.39;;;;;430880;RS;General Câmara;-29.9;-51.75
430860;-29.25;-51.53;;;;;430885;RS;Gentil;-28.43;-52.03
430865;-28.18;-55.63;;;;;430890;RS;Getúlio Vargas;-27.88;-52.22
430870;-27.58;-52.09;;;;;430900;RS;Giruá;-28.02;-54.34
430880;-29.9;-51.75;;;;;430905;RS;Glorinha;-29.88;-50.76
430885;-28.43;-52.03;;;;;430910;RS;Gramado;-29.37;-50.87
430890;-27.88;-52.22;;;;;430912;RS;Gramado dos Loureiros;-27.44;-52.91
430900;-28.02;-54.34;;;;;430915;RS;Gramado Xavier;-29.26;-52.57
430905;-29.88;-50.76;;;;;430920;RS;Gravataí;-29.94;-50.99
430910;-29.37;-50.87;;;;;430925;RS;Guabiju;-28.54;-51.68
430912;-27.44;-52.91;;;;;430930;RS;Guaíba;-30.11;-51.32
430915;-29.26;-52.57;;;;;430940;RS;Guaporé;-28.84;-51.88
430920;-29.94;-50.99;;;;;430950;RS;Guarani das Missões;-28.14;-54.55
430925;-28.54;-51.68;;;;;430955;RS;Harmonia;-29.54;-51.42
430930;-30.11;-51.32;;;;;430957;RS;Herveiras;-29.4;-52.65
430940;-28.84;-51.88;;;;;430960;RS;Horizontina;-27.62;-54.3
430950;-28.14;-54.55;;;;;430965;RS;Hulha Negra;-31.4;-53.86
430955;-29.54;-51.42;;;;;430970;RS;Humaitá;-27.56;-53.97
430957;-29.4;-52.65;;;;;430975;RS;Ibarama;-29.41;-53.13
430960;-27.62;-54.3;;;;;430980;RS;Ibiaçá;-28.05;-51.85
430965;-31.4;-53.86;;;;;430990;RS;Ibiraiaras;-28.37;-51.63
430970;-27.56;-53.97;;;;;430995;RS;Ibirapuitã;-28.62;-52.51
430975;-29.41;-53.13;;;;;431000;RS;Ibirubá;-28.62;-53.09
430980;-28.05;-51.85;;;;;431010;RS;Igrejinha;-29.57;-50.79
430990;-28.37;-51.63;;;;;431020;RS;Ijuí;-28.38;-53.91
430995;-28.62;-52.51;;;;;431030;RS;Ilópolis;-28.92;-52.12
431000;-28.62;-53.09;;;;;431033;RS;Imbé;-29.97;-50.12
431010;-29.57;-50.79;;;;;431036;RS;Imigrante;-29.35;-51.77
431020;-28.38;-53.91;;;;;431040;RS;Independência;-27.83;-54.18
431030;-28.92;-52.12;;;;;431041;RS;Inhacorá;-27.88;-54.01
431033;-29.97;-50.12;;;;;431043;RS;Ipê;-28.81;-51.27
431036;-29.35;-51.77;;;;;431046;RS;Ipiranga do Sul;-27.93;-52.42
431040;-27.83;-54.18;;;;;431050;RS;Iraí;-27.19;-53.25
431041;-27.88;-54.01;;;;;431053;RS;Itaara;-29.61;-53.76
431043;-28.81;-51.27;;;;;431055;RS;Itacurubi;-28.78;-55.25
431046;-27.93;-52.42;;;;;431057;RS;Itapuca;-28.78;-52.17
431050;-27.19;-53.25;;;;;431060;RS;Itaqui;-29.12;-56.55
431053;-29.61;-53.76;;;;;431065;RS;Itati;-29.48;-50.1
431055;-28.78;-55.25;;;;;431070;RS;Itatiba do Sul;-27.38;-52.45
431057;-28.78;-52.17;;;;;431075;RS;Ivorá;-29.52;-53.58
431060;-29.12;-56.55;;;;;431080;RS;Ivoti;-29.59;-51.16
431065;-29.48;-50.1;;;;;431085;RS;Jaboticaba;-27.63;-53.27
431070;-27.38;-52.45;;;;;431087;RS;Jacuizinho;-29.03;-53.05
431075;-29.52;-53.58;;;;;431090;RS;Jacutinga;-27.72;-52.53
431080;-29.59;-51.16;;;;;431100;RS;Jaguarão;-32.56;-53.37
431085;-27.63;-53.27;;;;;431110;RS;Jaguari;-29.49;-54.68
431087;-29.03;-53.05;;;;;431112;RS;Jaquirana;-28.88;-50.35
431090;-27.72;-52.53;;;;;431113;RS;Jari;-29.29;-54.22
431100;-32.56;-53.37;;;;;431115;RS;Jóia;-28.64;-54.12
431110;-29.49;-54.68;;;;;431120;RS;Júlio de Castilhos;-29.22;-53.68
431112;-28.88;-50.35;;;;;431123;RS;Lagoa Bonita do Sul;-29.48;-53.01
431113;-29.29;-54.22;;;;;431125;RS;Lagoão;-29.23;-52.79
431115;-28.64;-54.12;;;;;431127;RS;Lagoa dos Três Cantos;-28.57;-52.85
431120;-29.22;-53.68;;;;;431130;RS;Lagoa Vermelha;-28.2;-51.52
431123;-29.48;-53.01;;;;;431140;RS;Lajeado;-29.46;-51.96
431125;-29.23;-52.79;;;;;431142;RS;Lajeado do Bugre;-27.68;-53.18
431127;-28.57;-52.85;;;;;431150;RS;Lavras do Sul;-30.81;-53.89
431130;-28.2;-51.52;;;;;431160;RS;Liberato Salzano;-27.6;-53.07
431140;-29.46;-51.96;;;;;431162;RS;Lindolfo Collor;-29.59;-51.2
431142;-27.68;-53.18;;;;;431164;RS;Linha Nova;-29.46;-51.2
431150;-30.81;-53.89;;;;;431170;RS;Machadinho;-27.56;-51.66
431160;-27.6;-53.07;;;;;431171;RS;Maçambara;-29.14;-56.06
431162;-29.59;-51.2;;;;;431173;RS;Mampituba;-29.21;-49.93
431164;-29.46;-51.2;;;;;431175;RS;Manoel Viana;-29.58;-55.48
431170;-27.56;-51.66;;;;;431177;RS;Maquiné;-29.67;-50.2
431171;-29.14;-56.06;;;;;431179;RS;Maratá;-29.54;-51.55
431173;-29.21;-49.93;;;;;431180;RS;Marau;-28.44;-52.2
431175;-29.58;-55.48;;;;;431190;RS;Marcelino Ramos;-27.46;-51.9
431177;-29.67;-50.2;;;;;431198;RS;Mariana Pimentel;-30.35;-51.58
431179;-29.54;-51.55;;;;;431200;RS;Mariano Moro;-27.35;-52.14
